a1,a1a1,a2,a2a2,a3,a3a3,a4a4,a5a5,a6a6,a7a7,a8a8,a9a9,b1b1,b2,b3,b4,b5,b5a1,b5b2,b5b5,cluster,X
0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,4,288
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,6,1,289
0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,25,0,0,7,10,29
6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,0,0,5,2,290
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,5,2,291
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,9,2,292
12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,6,2,293
0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,8,0,0,6,2,294
11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,31,0,5,0,3,295
6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,3,296
6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,9,2,297
8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,0,0,0,2,298
10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,7,10,1,299
8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,6,9,2,3
8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,21,0,0,10,1,30
6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,14,0,8,0,1,300
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0,3,301
6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,10,0,0,6,2,302
6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,5,8,2,303
7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,3,304
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,6,9,2,305
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,3,306
11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,3,307
12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,7,2,308
8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,0,0,17,2,309
10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,31,0,0,0,3,31
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,6,1,310
9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,8,6,2,311
7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,18,0,0,0,3,312
12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,3,313
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,6,8,1,314
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,4,315
7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,0,3,316
6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,5,6,2,317
6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,9,0,0,13,2,318
12,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,18,0,0,14,1,319
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,6,6,2,32
10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,10,2,320
5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,4,321
9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,8,2,322
13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,6,1,323
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,5,1,324
14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,0,1,325
5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,6,0,4,326
9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,0,3,327
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,8,10,2,328
10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,5,5,2,329
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,4,33
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,7,1,330
7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,6,5,2,331
9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,19,0,0,0,3,332
10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,8,2,333
12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,6,0,0,14,2,334
5,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,33,0,0,5,10,335
11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,0,2,336
8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,6,9,2,337
7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,7,6,1,338
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,3,339
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,10,2,34
8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26,0,0,0,3,340
8,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,26,0,0,0,10,341
7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,7,0,2,342
13,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,27,0,0,0,10,343
8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,9,2,344
12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,6,11,2,345
9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,9,2,346
10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,5,0,10,2,347
0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,4,348
14,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,3,349
8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,5,1,35
0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,20,0,0,0,4,350
8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,3,351
10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0,3,352
9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,0,10,2,353
8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,7,2,354
7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,0,5,14,2,355
10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,7,0,0,17,2,356
7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,5,1,357
9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,5,0,1,358
12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,3,359
9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,5,0,2,36
0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,26,0,0,0,4,360
5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,5,6,2,361
6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,9,2,362
15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,10,2,363
16,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,20,0,0,0,3,364
10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,23,0,0,0,3,365
0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,0,11,2,366
10,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,35,0,0,0,10,367
12,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,15,0,0,14,1,368
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,9,10,2,369
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,6,7,2,37
8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,0,9,2,370
12,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,0,8,2,371
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,25,0,0,0,3,372
5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,5,7,1,373
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,8,0,3,374
13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,3,375
6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5,1,376
9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,3,377
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,8,2,378
13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,5,1,379
0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,4,38
5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,24,0,0,6,10,380
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,3,381
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,6,2,382
8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,6,6,2,383
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,0,13,2,384
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,11,2,385
8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,10,2,386
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,8,2,387
6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,0,7,2,388
9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,5,9,2,389
9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0,3,39
5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,0,0,3,390
5,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,33,0,0,0,10,391
9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,37,0,0,0,10,392
11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,14,0,5,6,2,393
0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,19,0,0,8,4,394
9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,0,5,1,395
9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,0,14,2,396
6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,5,8,2,397
6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,7,2,398
9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,7,2,399
9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,8,0,6,10,2,4
5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,17,0,0,0,3,40
0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,0,4,400
0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,7,0,4,401
12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,18,0,7,8,1,402
10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,11,0,7,8,2,403
9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,6,7,2,404
0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,0,0,4,405
8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,7,6,2,406
9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,13,2,407
7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,23,0,0,0,3,408
12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,5,1,409
6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,21,0,0,10,1,41
13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,10,1,410
5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,5,6,1,411
7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,0,6,2,412
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,3,413
0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,29,0,0,0,4,414
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,5,7,2,415
10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,5,5,2,416
8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,5,0,1,417
7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0,7,11,2,418
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,3,419
9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,10,0,0,16,2,42
0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,0,4,420
6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,13,0,5,10,2,421
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,5,7,2,422
8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,3,423
11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,10,0,0,5,2,424
6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,5,12,2,425
7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,5,5,2,426
11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,3,427
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,5,0,3,428
5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,9,2,429
12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,23,0,0,0,3,43
11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,6,10,2,430
5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,7,8,2,431
13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,3,432
7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,0,5,0,2,433
11,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,27,0,6,0,10,434
7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,9,2,435
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,6,8,2,436
0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,24,0,0,0,4,437
13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,6,1,438
6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,17,0,6,0,1,439
12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,13,2,44
12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,0,0,3,440
0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,0,6,2,441
13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,5,1,442
8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,0,0,8,2,443
11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,0,3,444
7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,5,0,3,445
10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,8,0,3,446
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,11,8,2,447
0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,8,2,448
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,0,4,449
10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,18,0,5,8,1,45
8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,12,9,2,450
9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,2,451
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0,3,452
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,0,3,453
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,6,2,454
7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,12,2,455
8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,28,0,7,0,10,456
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,9,2,457
14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,7,1,458
9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,12,0,6,15,2,459
7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0,3,46
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,8,0,1,460
8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,6,2,461
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,7,2,462
7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,0,7,9,2,463
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,0,12,2,464
9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,8,10,2,465
10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,0,0,3,466
8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,8,0,8,6,2,467
5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,4,468
9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,3,469
6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,9,2,47
13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,9,1,470
5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,20,0,8,10,1,471
6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,31,0,0,0,10,472
7,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,26,0,0,0,10,473
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,5,5,1,474
10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,11,2,475
13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,6,0,3,476
9,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,5,6,2,477
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,0,0,2,478
12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,10,2,479
11,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,0,8,1,48
7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0,10,480
8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,28,0,8,5,10,481
14,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,14,482
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,3,483
8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,23,0,0,6,1,484
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,3,485
7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,5,9,2,486
7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,0,5,2,487
12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,0,0,13,2,488
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20,0,6,5,1,489
14,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,5,7,2,49
5,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,34,0,0,0,10,490
11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,6,1,491
12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0,3,492
8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0,3,493
7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,0,10,2,494
0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,20,0,7,6,4,495
6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,10,0,0,13,2,496
5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0,4,497
10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,23,0,0,0,3,498
8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,3,499
9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,5,0,5,11,2,5
5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,4,50
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,4,500
0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,0,0,5,4,501
8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,13,2,502
12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0,3,503
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,6,7,1,504
15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,7,7,2,505
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,0,5,1,506
13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,3,507
10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,3,508
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,3,509
11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,0,1,51
13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,6,0,2,510
7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16,0,11,10,1,511
14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0,0,9,2,512
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,6,7,2,513
8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,27,0,0,0,3,514
0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6,4,515
6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,9,2,516
7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,6,8,2,517
7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,14,0,0,13,2,518
10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,6,0,1,519
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,3,52
5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,8,2,520
9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,14,0,8,6,2,521
5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,21,0,0,9,1,522
9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,15,0,5,11,2,523
