a1,a1a1,a2,a2a2,a3,a3a3,a4a4,a5a5,a6a6,a7a7,a8a8,a9a9,b1b1,b2,b3,b4,b5,b5a1,b5b2,b5b5,cluster,X
10,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,27,0,0,0,3,524
6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,34,0,0,0,10,525
8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,5,2,526
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,18,0,0,5,1,527
0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,0,10,2,528
12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,5,5,2,529
10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6,1,53
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,5,0,4,530
9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,2,531
10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0,3,532
11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,10,2,533
9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,7,2,534
14,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,0,11,2,535
0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26,0,5,0,4,536
11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,33,0,0,0,10,537
16,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,6,1,538
8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,6,7,2,539
13,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,0,0,6,2,54
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,0,0,3,540
9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,0,12,2,541
5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,27,0,0,5,10,542
8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,0,6,1,543
0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,13,6,4,544
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,3,545
11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,5,1,546
11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17,0,7,5,1,547
13,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,8,0,0,17,2,548
10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,18,0,0,0,3,549
9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,10,2,55
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,4,550
10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,3,551
5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,8,2,552
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,3,553
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,3,554
7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,31,0,0,0,10,555
0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,6,12,2,556
6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,2,557
12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,7,12,2,558
10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,5,11,2,559
5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,4,56
0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,7,13,2,560
10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,3,561
6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,32,0,5,0,10,562
7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,17,0,0,0,1,563
8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,0,10,564
9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,9,7,2,565
6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,10,0,6,9,2,566
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,5,2,567
9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,5,5,2,568
10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,0,3,569
10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,9,2,57
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,6,5,1,570
0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0,4,571
10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,3,572
5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0,4,573
11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,8,10,2,574
8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,28,0,0,0,10,575
5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,18,0,0,13,2,576
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,14,2,577
12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,17,0,0,0,3,578
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,3,579
12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,5,0,0,11,2,58
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,6,1,580
6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,28,0,0,0,10,581
11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,7,1,582
12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,16,0,0,9,1,583
7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,0,0,8,1,584
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0,3,585
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,4,586
8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,6,12,2,587
9,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,19,0,0,11,1,588
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,25,0,0,0,4,589
11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,11,2,59
8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,25,0,0,5,1,590
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0,3,591
6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,0,0,3,592
7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,33,0,0,0,10,593
6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,4,594
10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,8,2,595
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,0,3,596
12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,20,0,5,13,1,597
6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,5,7,2,598
6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,5,1,599
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,5,2,6
6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,5,1,60
12,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,0,0,1,600
13,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,5,2,601
11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,28,0,0,0,10,602
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,2,603
7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,5,1,604
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,3,605
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,0,8,2,606
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,4,607
6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,27,0,0,5,1,608
8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,15,0,5,9,1,609
11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,11,2,61
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,0,4,610
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,15,0,0,12,2,611
9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,10,2,612
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,11,2,613
12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,10,0,5,10,2,614
7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,0,1,615
10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,0,10,1,616
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,3,617
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,8,2,618
10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,6,2,619
8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,5,2,62
8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,20,0,0,5,1,620
14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,22,0,0,10,1,621
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,0,1,622
0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,15,0,7,10,2,623
0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,33,0,0,0,10,624
7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,0,0,2,625
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,7,9,2,626
12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,26,0,0,0,3,627
6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,35,0,0,0,10,628
8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,30,0,0,0,10,629
12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,6,1,63
0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,0,10,2,630
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,8,0,1,631
8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11,2,632
7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,5,1,633
7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,3,634
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14,2,635
5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,7,0,0,15,2,636
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,8,0,3,637
9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,7,2,638
5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,7,2,639
9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,5,8,2,64
6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,5,7,2,640
5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0,4,641
11,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,29,0,0,0,3,642
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,9,7,2,643
9,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,46,0,0,0,10,644
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,7,2,645
7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6,0,0,6,2,646
12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,0,0,2,647
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,3,648
13,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,30,0,0,7,10,649
10,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,7,2,65
0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,29,0,0,0,4,650
7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,5,2,651
10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,3,652
10,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,21,0,7,0,1,653
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,9,5,1,654
7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,7,2,655
14,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0,3,656
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,0,1,657
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,0,1,658
9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,3,659
7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,11,6,2,66
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,3,660
0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,20,0,0,0,4,661
11,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,6,9,2,662
8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,11,2,663
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,4,664
8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,0,5,1,665
7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,3,666
8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,16,0,7,13,1,667
6,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,11,0,0,15,2,668
12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,3,669
15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,7,6,2,67
9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,11,0,6,6,2,670
15,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,5,1,671
6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,30,0,0,0,3,672
9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,13,0,6,12,2,673
6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,13,0,6,0,2,674
9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,7,7,2,675
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,2,676
0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,4,677
6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,16,0,6,7,1,678
8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,0,5,5,2,679
8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,5,2,68
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,3,680
7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,6,5,2,681
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,3,682
6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,7,6,1,683
7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,5,5,2,684
5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,13,0,7,10,2,685
9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,5,5,2,686
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0,4,687
13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,9,2,688
9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,0,0,0,3,689
0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,15,0,5,0,4,69
6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,0,0,1,690
0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,5,0,4,691
10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,12,0,0,0,2,692
6,0,0,0,0,0,0,0,0,0,0,0,0,26,6,5,23,0,0,0,3,693
10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,3,694
0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,11,2,695
5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,5,0,2,696
0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,6,2,697
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,5,9,2,698
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,0,5,2,699
12,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,22,0,0,9,1,7
7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,3,70
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,6,10,2,700
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,5,9,2,701
9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,8,5,2,702
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,4,703
7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,0,9,2,704
11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,13,0,0,10,2,705
11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26,0,0,0,3,706
10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,25,0,0,0,3,707
6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,14,2,708
10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0,0,3,709
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,0,1,71
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,13,0,5,10,2,710
6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,0,0,2,711
11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,8,0,3,712
0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,7,2,713
8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,0,6,0,1,714
6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,4,715
13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,18,0,0,0,3,716
6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,4,717
5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,7,7,2,718
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,0,12,2,719
7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,7,10,2,72
5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,23,0,0,6,1,720
6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,0,7,8,2,721
6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,3,722
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,0,9,1,723
15,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,27,0,0,0,3,724
19,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,0,7,1,725
13,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,18,0,6,10,1,726
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,30,0,0,0,3,727
9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5,1,728
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,5,0,4,729
0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,12,0,5,12,2,73
10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,5,0,2,730
10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,7,1,731
15,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,5,7,2,732
0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,5,4,733
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,17,0,5,7,1,734
7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,5,2,735
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,10,2,736
6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,3,737
0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,5,4,738
12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,6,10,2,739
10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,5,0,2,74
7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,0,1,740
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,27,0,0,0,3,741
10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,5,2,742
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,3,743
6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,22,0,0,6,1,744
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,3,745
7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,9,8,2,746
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,7,2,747
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,3,748
12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,3,749
10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,5,1,75
6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,0,13,2,750
11,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,5,8,2,751
7,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0,3,752
6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,7,2,753
7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,7,0,2,754
5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,5,1,755
0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,31,0,0,0,10,756
12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,8,0,6,11,2,757
8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,3,758
11,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,7,1,759
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0,3,76
12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,28,0,0,0,3,760
