a1,a1a1,a2,a2a2,a3,a3a3,a4a4,a5a5,a6a6,a7a7,a8a8,a9a9,b1b1,b2,b3,b4,b5,b5a1,b5b2,b5b5,cluster,X
11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,7,5,2,761
13,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,19,0,0,9,1,762
12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,17,0,0,9,1,763
11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,0,6,0,2,764
5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,5,2,765
11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,2,766
8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,8,5,1,767
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,3,768
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,3,769
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,6,9,2,77
6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,4,770
7,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,26,0,0,0,3,771
15,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,27,0,5,0,3,772
11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,13,2,773
6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,2,774
6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,27,0,0,0,3,775
9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,13,2,776
0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,4,777
0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,8,11,2,778
6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,6,2,779
5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,4,78
6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,0,3,780
7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,0,5,6,1,781
12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,5,6,1,782
5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,8,2,783
8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,10,2,784
7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0,10,785
9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,6,1,786
5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,14,0,7,6,2,787
5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,24,0,5,5,4,788
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,6,8,2,789
12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,5,5,2,79
13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,19,0,0,0,3,790
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,9,2,791
13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,33,0,0,0,3,792
6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,9,2,793
11,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,10,2,794
10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,6,0,3,795
9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,0,11,2,796
7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,13,2,797
10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,5,2,798
9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,5,0,3,799
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,22,0,6,0,3,8
6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,7,1,80
10,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,22,0,0,0,3,800
13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,16,0,0,0,3,801
8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,6,12,2,802
11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,5,0,1,803
5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,19,0,0,0,3,804
10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,8,2,805
6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,13,0,5,5,2,806
6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,3,807
10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,7,0,5,9,2,808
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,5,0,3,809
5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,7,0,2,81
0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,4,810
7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,8,6,2,811
7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,6,12,1,812
0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,6,2,813
7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,0,0,0,2,814
5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,9,7,2,815
7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,0,8,2,816
8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,7,2,817
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,8,12,2,818
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,0,7,2,819
9,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,25,0,0,0,3,82
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,7,1,820
6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,13,0,0,0,2,821
8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19,0,0,6,1,822
10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,0,10,2,823
12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,31,0,0,0,10,824
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,0,0,3,825
6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,11,0,9,5,2,826
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,24,0,0,0,3,827
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,23,0,0,0,3,828
0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,0,2,829
8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,5,0,2,83
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,0,3,830
9,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,23,0,0,0,10,831
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,7,13,2,832
9,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,28,0,0,0,3,833
9,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,31,0,0,7,10,834
0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,0,0,4,835
9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11,2,836
7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,7,10,2,837
9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,3,838
9,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,10,0,6,19,2,839
9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,20,0,0,0,3,84
7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,14,0,0,12,2,840
0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,6,6,2,841
11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,2,842
11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,22,0,6,7,1,843
7,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,33,0,0,0,10,844
11,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,2,845
0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0,4,846
12,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,0,5,1,847
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,26,0,0,0,3,848
10,0,0,0,0,0,0,0,0,0,0,0,0,42,5,0,29,0,0,0,10,849
14,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,3,85
12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,15,0,6,0,3,850
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,3,851
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,8,11,2,852
8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,15,0,0,12,1,853
5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,5,6,2,854
0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,26,0,0,0,4,855
8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,0,3,856
10,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,6,1,857
9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,14,858
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,16,2,859
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0,3,86
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,7,2,860
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0,3,861
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,5,5,2,862
9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,6,7,2,863
5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,5,5,2,864
0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,0,4,865
6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0,3,866
10,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,28,0,0,6,10,867
6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,27,0,0,7,10,868
8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,5,1,869
12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,6,8,2,87
5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,0,6,9,2,870
6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,6,10,2,871
8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,5,12,2,872
18,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,37,0,0,0,10,873
9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,0,0,0,3,874
11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,5,8,2,875
7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,29,0,0,0,10,876
10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,5,8,2,877
10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,5,0,1,878
10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,3,879
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0,4,88
5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,5,2,880
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,11,2,881
9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,3,882
6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,6,7,2,883
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,32,0,0,0,3,884
7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,0,7,1,885
8,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,28,0,0,0,3,886
6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,6,8,1,887
5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,0,0,4,888
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,0,6,6,2,889
8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,19,0,0,0,3,89
11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,6,8,1,890
5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0,10,891
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,5,1,892
0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,0,14,2,893
8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,7,8,1,894
5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,30,0,0,0,4,895
8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,0,8,2,896
11,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,6,16,2,897
5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,32,0,0,0,4,898
8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,9,2,899
0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,8,0,0,14,2,9
9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,0,0,3,90
10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,6,11,2,900
8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,11,11,2,901
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,5,11,2,902
5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,8,6,2,903
5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,10,9,2,904
5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,8,2,905
9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,3,906
10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,34,0,0,0,10,907
6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7,2,908
9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,31,0,0,0,3,909
6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,0,3,91
9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,8,10,2,910
5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,5,5,2,911
10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,3,912
12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,30,0,0,0,3,913
10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,9,0,0,9,2,914
0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,5,2,915
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,0,4,916
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,14,0,5,6,2,917
9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,6,6,2,918
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,5,0,1,919
8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,7,5,1,92
6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,7,2,920
0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,0,4,921
5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,11,0,6,13,2,922
10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,5,12,2,923
6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,26,0,0,0,3,924
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,0,9,2,925
11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,9,8,2,926
15,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,33,0,0,0,10,927
9,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,3,928
10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,7,2,929
0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,12,2,93
11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,2,930
5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,4,931
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,2,932
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,15,0,8,7,2,933
6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,9,0,6,9,2,934
10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,0,8,2,935
10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,28,0,0,0,3,936
14,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,31,0,0,0,10,937
9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,29,0,0,0,3,938
8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,12,2,939
12,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,23,0,0,0,3,94
6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,3,940
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,0,3,941
8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14,0,5,11,2,942
7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,24,0,0,0,3,943
9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,26,0,0,0,3,944
10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,3,945
12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,5,9,2,946
12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,5,1,947
9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,17,0,0,9,1,948
10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,5,10,2,949
6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,15,0,0,8,2,95
7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,5,9,2,950
8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,6,5,1,951
9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,21,0,0,0,3,952
6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,7,0,4,953
10,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,22,0,0,11,1,954
8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,3,955
11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,0,5,11,2,956
5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,0,4,957
0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,8,2,958
10,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,19,0,0,6,1,959
0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,7,8,2,96
13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,9,2,960
11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,7,2,961
10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,7,6,2,962
7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,6,10,2,963
6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,4,964
11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,5,2,965
5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,5,7,2,966
6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,16,0,0,8,2,967
13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,3,968
5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,9,2,969
0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,4,97
8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,21,0,5,5,1,970
5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,6,6,2,971
13,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,31,0,0,0,10,972
6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,0,3,973
8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,22,0,0,0,3,974
0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,5,7,2,975
8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,21,0,0,0,3,976
0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,7,2,977
11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,0,0,0,3,978
7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,5,8,2,979
7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,28,0,0,0,3,98
5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,19,0,0,9,1,980
13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,25,0,0,0,3,981
6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,9,2,982
9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,0,6,2,983
13,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,19,0,8,6,1,984
8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,0,0,3,985
7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,0,8,2,986
9,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,38,0,0,0,10,987
8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,5,0,1,988
8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,0,0,2,989
6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,4,99
8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,5,7,2,990
6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,0,0,9,2,991
12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,23,0,0,0,1,992
13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,3,993
10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,19,0,0,9,1,994
9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,7,0,0,10,2,995
7,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,15,0,10,14,2,996
7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,5,7,2,997
5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19,0,0,10,1,998
11,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0,3,999
